   ,STATENM,STATECD,COUNTYNM,COUNTYCD,SPCD,SCIENTIFIC_NAME,SPGRPCD,SPGRPNM,SPCLASS,UNITCD,RESERVCD,EVALID,'`0001 1.0-1.9','`0002 2.0-2.9','`0003 3.0-3.9','`0004 4.0-4.9'
16239,Mississippi,28,Carroll,15,722,Planera aquatica,43,Eastern noncommercial hardwoods,Hardwood,2,0,282201,606844.6188,1253789.785,3047939.388,5235612.437
16240,Mississippi,28,Carroll,15,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,2,0,282201,2258273.377,11587246.55,9027315.745,
16241,Mississippi,28,Carroll,15,802,Quercus alba,25,Select white oaks,Hardwood,2,0,282201,,4899470.626,3555832.103,
16242,Mississippi,28,Carroll,15,812,Quercus falcata,28,Other red oaks,Hardwood,2,0,282201,1023318.423,1762221.282,,8678831.05
16243,Mississippi,28,Carroll,15,813,Quercus pagoda,26,Select red oaks,Hardwood,2,0,282201,1296842.282,,,13131280.24
16244,Mississippi,28,Carroll,15,824,Quercus marilandica,28,Other red oaks,Hardwood,2,0,282201,,,3766123.717,
16245,Mississippi,28,Carroll,15,827,Quercus nigra,28,Other red oaks,Hardwood,2,0,282201,2797064.226,19160449.02,11679929.51,
16246,Mississippi,28,Carroll,15,831,Quercus phellos,28,Other red oaks,Hardwood,2,0,282201,,1904763.432,,
16247,Mississippi,28,Carroll,15,835,Quercus stellata,27,Other white oaks,Hardwood,2,0,282201,1471300.61,,,
16248,Mississippi,28,Carroll,15,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,2,0,282201,13969519.83,20386526.82,16664183.98,8025435.496
16249,Mississippi,28,Carroll,15,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,2,0,282201,755583.9747,,,9599529.077
16250,Mississippi,28,Carroll,15,975,Ulmus rubra,41,Other eastern soft hardwoods,Hardwood,2,0,282201,577862.8159,1044513.349,,9638309.469
16251,Mississippi,28,Chickasaw,17,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,2,0,282201,931226.8581,2543443.113,6400869.24,5802743.959
16252,Mississippi,28,Chickasaw,17,110,Pinus echinata,2,Loblolly and shortleaf pines,Softwood,2,0,282201,,1018765.508,2448946.095,4687990.993
16253,Mississippi,28,Chickasaw,17,131,Pinus taeda,2,Loblolly and shortleaf pines,Softwood,2,0,282201,3117415.305,3824309.179,12133996.22,5277165.191
16254,Mississippi,28,Chickasaw,17,313,Acer negundo,41,Other eastern soft hardwoods,Hardwood,2,0,282201,190111.2331,,,
16255,Mississippi,28,Chickasaw,17,316,Acer rubrum,32,Soft maple,Hardwood,2,0,282201,5219209.236,3161751.484,1099646.707,
16256,Mississippi,28,Chickasaw,17,391,Carpinus caroliniana,43,Eastern noncommercial hardwoods,Hardwood,2,0,282201,898821.0864,,,
16257,Mississippi,28,Chickasaw,17,403,Carya glabra,29,Hickory,Hardwood,2,0,282201,2359148.41,,,
16258,Mississippi,28,Chickasaw,17,404,Carya illinoinensis,29,Hickory,Hardwood,2,0,282201,4078358.797,1669507,,
16259,Mississippi,28,Chickasaw,17,407,Carya ovata,29,Hickory,Hardwood,2,0,282201,,392525.0006,,
16260,Mississippi,28,Chickasaw,17,409,Carya alba,29,Hickory,Hardwood,2,0,282201,3126023.376,4150085.753,,2292173.456
16261,Mississippi,28,Chickasaw,17,461,Celtis laevigata,41,Other eastern soft hardwoods,Hardwood,2,0,282201,270568.6322,,,
16262,Mississippi,28,Chickasaw,17,471,Cercis canadensis,43,Eastern noncommercial hardwoods,Hardwood,2,0,282201,1208165.966,2476045.204,,
16263,Mississippi,28,Chickasaw,17,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,2,0,282201,3911681.196,4618916.592,,
16264,Mississippi,28,Chickasaw,17,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,2,0,282201,1290708.422,345927.2858,1834104.811,
16265,Mississippi,28,Chickasaw,17,541,Fraxinus americana,36,Ash,Hardwood,2,0,282201,5858742.714,6616977.369,,
16266,Mississippi,28,Chickasaw,17,544,Fraxinus pennsylvanica,36,Ash,Hardwood,2,0,282201,3301088.608,8697872.124,32310982.24,21672335.03
16267,Mississippi,28,Chickasaw,17,552,Gleditsia triacanthos,42,Other eastern hard hardwoods,Hardwood,2,0,282201,,,,11633909.33
16268,Mississippi,28,Chickasaw,17,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,2,0,282201,12474900.34,25063507.03,17776939.88,58210375.63
16269,Mississippi,28,Chickasaw,17,621,Liriodendron tulipifera,39,Yellow-poplar,Hardwood,2,0,282201,413676.4148,,5954717.931,10588850.47
16270,Mississippi,28,Chickasaw,17,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,2,0,282201,3188995.412,2060654.575,1329972.049,
16271,Mississippi,28,Chickasaw,17,701,Ostrya virginiana,43,Eastern noncommercial hardwoods,Hardwood,2,0,282201,574763.7101,524941.9173,983628.9055,
16272,Mississippi,28,Chickasaw,17,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,2,0,282201,670863.1078,,1211548.477,7732497.639
16273,Mississippi,28,Chickasaw,17,802,Quercus alba,25,Select white oaks,Hardwood,2,0,282201,1141350.788,2284012.918,,
16274,Mississippi,28,Chickasaw,17,812,Quercus falcata,28,Other red oaks,Hardwood,2,0,282201,1480541.371,4419478.794,7373532.462,
16275,Mississippi,28,Chickasaw,17,813,Quercus pagoda,26,Select red oaks,Hardwood,2,0,282201,,,6780030.809,
16276,Mississippi,28,Chickasaw,17,827,Quercus nigra,28,Other red oaks,Hardwood,2,0,282201,5539080.341,11416464.38,17145033.5,
16277,Mississippi,28,Chickasaw,17,831,Quercus phellos,28,Other red oaks,Hardwood,2,0,282201,294094.8344,,,
16278,Mississippi,28,Chickasaw,17,833,Quercus rubra,26,Select red oaks,Hardwood,2,0,282201,,940563.5365,,
16279,Mississippi,28,Chickasaw,17,835,Quercus stellata,27,Other white oaks,Hardwood,2,0,282201,2116647.025,,2165465.371,
16280,Mississippi,28,Chickasaw,17,837,Quercus velutina,28,Other red oaks,Hardwood,2,0,282201,1827278.588,3282262.722,,
16281,Mississippi,28,Chickasaw,17,922,Salix nigra,41,Other eastern soft hardwoods,Hardwood,2,0,282201,635378.2152,,,
16282,Mississippi,28,Chickasaw,17,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,2,0,282201,6123809.888,9238182.208,9642483.58,25004448.4
16283,Mississippi,28,Chickasaw,17,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,2,0,282201,,3844535.81,6429513.623,2627469.846
16284,Mississippi,28,Chickasaw,17,975,Ulmus rubra,41,Other eastern soft hardwoods,Hardwood,2,0,282201,1596698.849,1476040.074,5034277.634,
16285,Mississippi,28,Choctaw,19,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,2,0,282201,312778.2387,,,
16286,Mississippi,28,Choctaw,19,110,Pinus echinata,2,Loblolly and shortleaf pines,Softwood,2,0,282201,,,,13690077.02
16287,Mississippi,28,Choctaw,19,131,Pinus taeda,2,Loblolly and shortleaf pines,Softwood,2,0,282201,7606520.041,11086305.24,17692341.34,58613964.82
16288,Mississippi,28,Choctaw,19,311,Acer barbatum,31,Hard maple,Hardwood,2,0,282201,256299.3187,,,
16289,Mississippi,28,Choctaw,19,316,Acer rubrum,32,Soft maple,Hardwood,2,0,282201,11485284.02,15795003.41,9329954.764,
16290,Mississippi,28,Choctaw,19,391,Carpinus caroliniana,43,Eastern noncommercial hardwoods,Hardwood,2,0,282201,1641973.524,,,
16291,Mississippi,28,Choctaw,19,403,Carya glabra,29,Hickory,Hardwood,2,0,282201,239324.6005,,,
16292,Mississippi,28,Choctaw,19,409,Carya alba,29,Hickory,Hardwood,2,0,282201,649777.6321,6789435.887,,3683761.177
16293,Mississippi,28,Choctaw,19,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,2,0,282201,1653419.601,,,
16294,Mississippi,28,Choctaw,19,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,2,0,282201,1575598.988,1131321.91,,
16295,Mississippi,28,Choctaw,19,531,Fagus grandifolia,33,Beech,Hardwood,2,0,282201,331217.7988,,,8264814.403
16296,Mississippi,28,Choctaw,19,544,Fraxinus pennsylvanica,36,Ash,Hardwood,2,0,282201,500555.8827,2144746.125,,
16297,Mississippi,28,Choctaw,19,591,Ilex opaca,42,Other eastern hard hardwoods,Hardwood,2,0,282201,956937.5969,3556514.393,,
16298,Mississippi,28,Choctaw,19,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,2,0,282201,17171754.02,33378603.71,82092620.19,65897999.31
16299,Mississippi,28,Choctaw,19,621,Liriodendron tulipifera,39,Yellow-poplar,Hardwood,2,0,282201,,,,16959368.99
16300,Mississippi,28,Choctaw,19,653,Magnolia virginiana,43,Eastern noncommercial hardwoods,Hardwood,2,0,282201,1103941.826,,,
16301,Mississippi,28,Choctaw,19,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,2,0,282201,3447150.117,7021174.067,,
16302,Mississippi,28,Choctaw,19,701,Ostrya virginiana,43,Eastern noncommercial hardwoods,Hardwood,2,0,282201,6892895.809,,3882836.62,
16303,Mississippi,28,Choctaw,19,711,Oxydendrum arboreum,43,Eastern noncommercial hardwoods,Hardwood,2,0,282201,2192432.39,,4654965.913,2260422.149
16304,Mississippi,28,Choctaw,19,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,2,0,282201,184691.2591,,6269969.197,16857130.12
16305,Mississippi,28,Choctaw,19,802,Quercus alba,25,Select white oaks,Hardwood,2,0,282201,2194369.367,,,58328214.12
16306,Mississippi,28,Choctaw,19,806,Quercus coccinea,28,Other red oaks,Hardwood,2,0,282201,940224.5413,,,
16307,Mississippi,28,Choctaw,19,812,Quercus falcata,28,Other red oaks,Hardwood,2,0,282201,2664092.079,573100.2097,7036976.617,
16308,Mississippi,28,Choctaw,19,813,Quercus pagoda,26,Select red oaks,Hardwood,2,0,282201,72482.87201,1100856.532,,
16309,Mississippi,28,Choctaw,19,824,Quercus marilandica,28,Other red oaks,Hardwood,2,0,282201,2064153.577,,,
16310,Mississippi,28,Choctaw,19,827,Quercus nigra,28,Other red oaks,Hardwood,2,0,282201,8625585.819,14107988.95,4322709.854,
16311,Mississippi,28,Choctaw,19,835,Quercus stellata,27,Other white oaks,Hardwood,2,0,282201,1011328.016,1131237.144,,
16312,Mississippi,28,Choctaw,19,837,Quercus velutina,28,Other red oaks,Hardwood,2,0,282201,,,1826420.669,
16313,Mississippi,28,Choctaw,19,931,Sassafras albidum,41,Other eastern soft hardwoods,Hardwood,2,0,282201,,3980279.988,11909340.38,
16314,Mississippi,28,Choctaw,19,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,2,0,282201,785696.4255,5254345.53,7373709.206,
16315,Mississippi,28,Claiborne,21,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,5,0,282201,,1436645.116,,
16316,Mississippi,28,Claiborne,21,131,Pinus taeda,2,Loblolly and shortleaf pines,Softwood,5,0,282201,,,,27808241.59
16317,Mississippi,28,Claiborne,21,313,Acer negundo,41,Other eastern soft hardwoods,Hardwood,5,0,282201,490412.6803,1440901.989,4039826.596,
16318,Mississippi,28,Claiborne,21,316,Acer rubrum,32,Soft maple,Hardwood,5,0,282201,583287.7408,,6309744.924,
16319,Mississippi,28,Claiborne,21,391,Carpinus caroliniana,43,Eastern noncommercial hardwoods,Hardwood,5,0,282201,2877238.971,9495004.774,17398660.36,9762001.176
16320,Mississippi,28,Claiborne,21,403,Carya glabra,29,Hickory,Hardwood,5,0,282201,862620.6813,,,
16321,Mississippi,28,Claiborne,21,409,Carya alba,29,Hickory,Hardwood,5,0,282201,,3411673.877,,
16322,Mississippi,28,Claiborne,21,461,Celtis laevigata,41,Other eastern soft hardwoods,Hardwood,5,0,282201,352676.9091,951695.1908,,
16323,Mississippi,28,Claiborne,21,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,5,0,282201,890322.2478,,3930406.119,10350116.64
16324,Mississippi,28,Claiborne,21,531,Fagus grandifolia,33,Beech,Hardwood,5,0,282201,874662.8784,2926509.37,2461791.724,
16325,Mississippi,28,Claiborne,21,541,Fraxinus americana,36,Ash,Hardwood,5,0,282201,1360125.069,,,
16326,Mississippi,28,Claiborne,21,544,Fraxinus pennsylvanica,36,Ash,Hardwood,5,0,282201,2186456.391,2833179.781,,
16327,Mississippi,28,Claiborne,21,552,Gleditsia triacanthos,42,Other eastern hard hardwoods,Hardwood,5,0,282201,,2010676.967,,
16328,Mississippi,28,Claiborne,21,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,5,0,282201,2027573.267,10748030.79,1499832.716,25277673.07
16329,Mississippi,28,Claiborne,21,641,Maclura pomifera,43,Eastern noncommercial hardwoods,Hardwood,5,0,282201,556162.0842,,,
16330,Mississippi,28,Claiborne,21,652,Magnolia grandiflora,41,Other eastern soft hardwoods,Hardwood,5,0,282201,,,,10374982.17
16331,Mississippi,28,Claiborne,21,682,Morus rubra,42,Other eastern hard hardwoods,Hardwood,5,0,282201,1140065.548,1431232.209,,
16332,Mississippi,28,Claiborne,21,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,5,0,282201,463916.5159,,,
16333,Mississippi,28,Claiborne,21,701,Ostrya virginiana,43,Eastern noncommercial hardwoods,Hardwood,5,0,282201,4363318.932,10006429.35,9370488.069,9167970.191
16334,Mississippi,28,Claiborne,21,711,Oxydendrum arboreum,43,Eastern noncommercial hardwoods,Hardwood,5,0,282201,664467.885,,,
16335,Mississippi,28,Claiborne,21,731,Platanus occidentalis,41,Other eastern soft hardwoods,Hardwood,5,0,282201,,,8122987.476,
16336,Mississippi,28,Claiborne,21,802,Quercus alba,25,Select white oaks,Hardwood,5,0,282201,,,3424780.471,
16337,Mississippi,28,Claiborne,21,812,Quercus falcata,28,Other red oaks,Hardwood,5,0,282201,746802.9704,,,
16338,Mississippi,28,Claiborne,21,827,Quercus nigra,28,Other red oaks,Hardwood,5,0,282201,3954422.112,5682503.062,4040218.924,
16339,Mississippi,28,Claiborne,21,831,Quercus phellos,28,Other red oaks,Hardwood,5,0,282201,462274.5137,,,
16340,Mississippi,28,Claiborne,21,837,Quercus velutina,28,Other red oaks,Hardwood,5,0,282201,,2112742.611,,
16341,Mississippi,28,Claiborne,21,901,Robinia pseudoacacia,42,Other eastern hard hardwoods,Hardwood,5,0,282201,1125717.593,961787.7058,,
16342,Mississippi,28,Claiborne,21,953,Tilia americana var. caroliniana,38,Basswood,Hardwood,5,0,282201,508249.3055,,,12955345.37
16343,Mississippi,28,Claiborne,21,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,5,0,282201,5952004.901,13836006.2,,22861832.39
16344,Mississippi,28,Claiborne,21,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,5,0,282201,901153.5753,1187724.836,,
16345,Mississippi,28,Clarke,23,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,3,0,282201,470002.9107,2158170.795,,
16346,Mississippi,28,Clarke,23,115,Pinus glabra,3,Other yellow pines,Softwood,3,0,282201,1721168.756,,,
16347,Mississippi,28,Clarke,23,131,Pinus taeda,2,Loblolly and shortleaf pines,Softwood,3,0,282201,2771785.488,15682818.82,44333720.23,93814204.5
16348,Mississippi,28,Clarke,23,316,Acer rubrum,32,Soft maple,Hardwood,3,0,282201,15995871.41,35296464.56,20806401.85,
16349,Mississippi,28,Clarke,23,367,Asimina triloba,43,Eastern noncommercial hardwoods,Hardwood,3,0,282201,740946.587,,,
16350,Mississippi,28,Clarke,23,391,Carpinus caroliniana,43,Eastern noncommercial hardwoods,Hardwood,3,0,282201,3636869.226,14188346.19,10778700.21,
16351,Mississippi,28,Clarke,23,401,Carya aquatica,29,Hickory,Hardwood,3,0,282201,638006.153,,,
16352,Mississippi,28,Clarke,23,403,Carya glabra,29,Hickory,Hardwood,3,0,282201,2627651.529,2577317.94,,
16353,Mississippi,28,Clarke,23,461,Celtis laevigata,41,Other eastern soft hardwoods,Hardwood,3,0,282201,313272.6074,1584723.994,,7434379.057
16354,Mississippi,28,Clarke,23,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,3,0,282201,1790829.369,5365720.229,6475123.899,6663190.677
16355,Mississippi,28,Clarke,23,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,3,0,282201,3879554.436,4502376.673,4494650.817,
16356,Mississippi,28,Clarke,23,531,Fagus grandifolia,33,Beech,Hardwood,3,0,282201,553051.1533,,,
16357,Mississippi,28,Clarke,23,591,Ilex opaca,42,Other eastern hard hardwoods,Hardwood,3,0,282201,12568391.83,19130350.97,3329759.843,
16358,Mississippi,28,Clarke,23,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,3,0,282201,11466254.38,32973222.1,47868447.43,85322380.2
16359,Mississippi,28,Clarke,23,621,Liriodendron tulipifera,39,Yellow-poplar,Hardwood,3,0,282201,590484.9401,2148311.29,,
16360,Mississippi,28,Clarke,23,653,Magnolia virginiana,43,Eastern noncommercial hardwoods,Hardwood,3,0,282201,832511.3624,8871019.292,6747482.906,
16361,Mississippi,28,Clarke,23,654,Magnolia macrophylla,43,Eastern noncommercial hardwoods,Hardwood,3,0,282201,454605.6893,1935574.55,,
16362,Mississippi,28,Clarke,23,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,3,0,282201,6036026.456,4248789.853,5111563.544,6283036.481
16363,Mississippi,28,Clarke,23,701,Ostrya virginiana,43,Eastern noncommercial hardwoods,Hardwood,3,0,282201,401331.2636,1494481.98,,
16364,Mississippi,28,Clarke,23,711,Oxydendrum arboreum,43,Eastern noncommercial hardwoods,Hardwood,3,0,282201,704763.8864,1703986.17,2842473.477,
16365,Mississippi,28,Clarke,23,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,3,0,282201,1452846.708,2803237.343,3547819.426,20512098.36
16366,Mississippi,28,Clarke,23,802,Quercus alba,25,Select white oaks,Hardwood,3,0,282201,1498297.844,2758214.395,,14544179.76
16367,Mississippi,28,Clarke,23,812,Quercus falcata,28,Other red oaks,Hardwood,3,0,282201,1813095.101,1508841.925,,
16368,Mississippi,28,Clarke,23,827,Quercus nigra,28,Other red oaks,Hardwood,3,0,282201,22165571.28,44108985.4,21985562.27,7841559.359
16369,Mississippi,28,Clarke,23,831,Quercus phellos,28,Other red oaks,Hardwood,3,0,282201,,5073973.645,8777795.139,
16370,Mississippi,28,Clarke,23,835,Quercus stellata,27,Other white oaks,Hardwood,3,0,282201,451624.3993,,,
16371,Mississippi,28,Clarke,23,837,Quercus velutina,28,Other red oaks,Hardwood,3,0,282201,,,5442158.416,7491003.396
16372,Mississippi,28,Clarke,23,931,Sassafras albidum,41,Other eastern soft hardwoods,Hardwood,3,0,282201,,4574767.946,,
16373,Mississippi,28,Clarke,23,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,3,0,282201,807670.3144,2261165.082,4583335.48,4778929.834
16374,Mississippi,28,Clarke,23,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,3,0,282201,521084.6976,,,
16375,Mississippi,28,Clay,25,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,2,0,282201,607405.8887,,6747840.57,18970242.71
16376,Mississippi,28,Clay,25,131,Pinus taeda,2,Loblolly and shortleaf pines,Softwood,2,0,282201,455700.8892,2805131.712,18142948.62,36360751.34
16377,Mississippi,28,Clay,25,313,Acer negundo,41,Other eastern soft hardwoods,Hardwood,2,0,282201,136605.914,606210.7315,,5835399.924
16378,Mississippi,28,Clay,25,316,Acer rubrum,32,Soft maple,Hardwood,2,0,282201,2884666.826,2041947.742,,8485542.246
16379,Mississippi,28,Clay,25,367,Asimina triloba,43,Eastern noncommercial hardwoods,Hardwood,2,0,282201,580439.092,,,
16380,Mississippi,28,Clay,25,391,Carpinus caroliniana,43,Eastern noncommercial hardwoods,Hardwood,2,0,282201,1381540.988,,,
16381,Mississippi,28,Clay,25,403,Carya glabra,29,Hickory,Hardwood,2,0,282201,,1525586.467,,31005698.25
16382,Mississippi,28,Clay,25,404,Carya illinoinensis,29,Hickory,Hardwood,2,0,282201,441288.3997,4913583.884,20737530.68,
16383,Mississippi,28,Clay,25,407,Carya ovata,29,Hickory,Hardwood,2,0,282201,,3685028.487,13728735.48,
16384,Mississippi,28,Clay,25,409,Carya alba,29,Hickory,Hardwood,2,0,282201,,,4353049.185,8621284.788
16385,Mississippi,28,Clay,25,461,Celtis laevigata,41,Other eastern soft hardwoods,Hardwood,2,0,282201,290439.1069,,7594936.118,
16386,Mississippi,28,Clay,25,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,2,0,282201,448325.0842,,,
16387,Mississippi,28,Clay,25,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,2,0,282201,217905.5794,2754758.463,,
16388,Mississippi,28,Clay,25,544,Fraxinus pennsylvanica,36,Ash,Hardwood,2,0,282201,11597119,23034818.78,24101165.42,19395566.29
16389,Mississippi,28,Clay,25,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,2,0,282201,6927088.874,29108752.64,48387509.52,44018199.5
16390,Mississippi,28,Clay,25,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,2,0,282201,265801.0527,1515671.275,3119987.275,
16391,Mississippi,28,Clay,25,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,2,0,282201,,1426871.455,,
16392,Mississippi,28,Clay,25,802,Quercus alba,25,Select white oaks,Hardwood,2,0,282201,1850465.461,,,
16393,Mississippi,28,Clay,25,812,Quercus falcata,28,Other red oaks,Hardwood,2,0,282201,135328.9441,,,
16394,Mississippi,28,Clay,25,813,Quercus pagoda,26,Select red oaks,Hardwood,2,0,282201,1986546.684,1587029.698,,
16395,Mississippi,28,Clay,25,822,Quercus lyrata,27,Other white oaks,Hardwood,2,0,282201,,,4837963.326,5575412.03
16396,Mississippi,28,Clay,25,827,Quercus nigra,28,Other red oaks,Hardwood,2,0,282201,2643550.982,4927323.149,3872487.417,
16397,Mississippi,28,Clay,25,828,Quercus texana,28,Other red oaks,Hardwood,2,0,282201,,,,11909335
16398,Mississippi,28,Clay,25,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,2,0,282201,3590086.174,13245408.54,,
16399,Mississippi,28,Clay,25,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,2,0,282201,1096267.465,,,
